time/s	Ewe/V	<I>/mA	cycle number	
1.203143812530275E+005	1.5864688E+000	-3.622461705227341E-004	3.000000000000000E+000
1.203170482524009E+005	1.5862453E+000	-3.639449236712356E-004	3.000000000000000E+000
1.203197138517755E+005	1.5860715E+000	-3.651615613349517E-004	3.000000000000000E+000
1.203223808511496E+005	1.5858424E+000	-3.650253948347334E-004	3.000000000000000E+000
1.203250472505240E+005	1.5856552E+000	-3.652464980030078E-004	3.000000000000000E+000
1.203277135498980E+005	1.5854468E+000	-3.657619311276134E-004	3.000000000000000E+000
1.203303806492719E+005	1.5852674E+000	-3.644265819034861E-004	3.000000000000000E+000
1.203330462486469E+005	1.5850687E+000	-3.646412791524377E-004	3.000000000000000E+000
1.203357126480207E+005	1.5848602E+000	-3.652952082141368E-004	3.000000000000000E+000
1.203383784473948E+005	1.5846885E+000	-3.660274769433031E-004	3.000000000000000E+000
1.203410446467677E+005	1.5844859E+000	-3.657947142748658E-004	3.000000000000000E+000
1.203437118461314E+005	1.5842643E+000	-3.656618839178510E-004	3.000000000000000E+000
1.203463773454959E+005	1.5840676E+000	-3.661374002665628E-004	3.000000000000000E+000
1.203490444448607E+005	1.5838479E+000	-3.655885016602923E-004	3.000000000000000E+000
1.203517108442246E+005	1.5836799E+000	-3.654890655992640E-004	3.000000000000000E+000
1.203543770435886E+005	1.5835097E+000	-3.668995050706463E-004	3.000000000000000E+000
1.203570442429534E+005	1.5832765E+000	-3.662258409963092E-004	3.000000000000000E+000
1.203597096423178E+005	1.5830226E+000	-3.659098822216380E-004	3.000000000000000E+000
1.203623768416811E+005	1.5828812E+000	-3.658512824631427E-004	3.000000000000000E+000
1.203650431410461E+005	1.5826846E+000	-3.655462852122475E-004	3.000000000000000E+000
1.203677094404135E+005	1.5824457E+000	-3.661135001190882E-004	3.000000000000000E+000
1.203703765397868E+005	1.5822681E+000	-3.665438861586312E-004	3.000000000000000E+000
1.203730420391620E+005	1.5820806E+000	-3.670963865357751E-004	3.000000000000000E+000
1.203757092385361E+005	1.5819128E+000	-3.664159489670986E-004	3.000000000000000E+000
1.203783754379097E+005	1.5816759E+000	-3.661348993485554E-004	3.000000000000000E+000
1.203810418372843E+005	1.5814828E+000	-3.675026364526246E-004	3.000000000000000E+000
1.203837088366586E+005	1.5812633E+000	-3.666568745229236E-004	3.000000000000000E+000
1.203863744360325E+005	1.5810933E+000	-3.675286945509838E-004	3.000000000000000E+000
1.203890415354068E+005	1.5808870E+000	-3.677653158353379E-004	3.000000000000000E+000
1.203917078347811E+005	1.5806844E+000	-3.684751933694273E-004	3.000000000000000E+000
1.203943742341516E+005	1.5804570E+000	-3.691479062662784E-004	3.000000000000000E+000
1.203970412335158E+005	1.5802792E+000	-3.697793017978191E-004	3.000000000000000E+000
1.203997068328802E+005	1.5800710E+000	-3.693894882395156E-004	3.000000000000000E+000
1.204023738322444E+005	1.5798533E+000	-3.699505517911440E-004	3.000000000000000E+000
1.204050402316089E+005	1.5796605E+000	-3.686004719634438E-004	3.000000000000000E+000
1.204077065309729E+005	1.5794846E+000	-3.693450191965928E-004	3.000000000000000E+000
1.204103736303370E+005	1.5792630E+000	-3.695687197991593E-004	3.000000000000000E+000
1.204130392297017E+005	1.5790681E+000	-3.705340158307443E-004	3.000000000000000E+000
1.204157062290655E+005	1.5788466E+000	-3.703088985495032E-004	3.000000000000000E+000
1.204183726284299E+005	1.5786328E+000	-3.703185553716962E-004	3.000000000000000E+000
1.204210388278000E+005	1.5784742E+000	-3.706320746023313E-004	3.000000000000000E+000
1.204237060271734E+005	1.5782810E+000	-3.706206593450685E-004	3.000000000000000E+000
1.204263715265479E+005	1.5780690E+000	-3.706236518143035E-004	3.000000000000000E+000
1.204290386259225E+005	1.5778857E+000	-3.710430697214974E-004	3.000000000000000E+000
1.204317050252963E+005	1.5776964E+000	-3.714002574470247E-004	3.000000000000000E+000
1.204343712246702E+005	1.5774653E+000	-3.713025644250034E-004	3.000000000000000E+000
1.204370384240451E+005	1.5772555E+000	-3.730109740501123E-004	3.000000000000000E+000
1.204397038234188E+005	1.5770682E+000	-3.727897145410517E-004	3.000000000000000E+000
1.204423710227925E+005	1.5768692E+000	-3.730443183365992E-004	3.000000000000000E+000
1.204450373221675E+005	1.5766572E+000	-3.725770030214518E-004	3.000000000000000E+000
1.204477036215360E+005	1.5764529E+000	-3.727735597670313E-004	3.000000000000000E+000
1.204503707209001E+005	1.5762734E+000	-3.725065299162976E-004	3.000000000000000E+000
1.204530362202656E+005	1.5760574E+000	-3.728357676038730E-004	3.000000000000000E+000
1.204557034196288E+005	1.5758549E+000	-3.727737528308791E-004	3.000000000000000E+000
1.204583696189933E+005	1.5756774E+000	-3.734748050697682E-004	3.000000000000000E+000
1.204610360183581E+005	1.5754825E+000	-3.740265615281733E-004	3.000000000000000E+000
1.204637031177216E+005	1.5752705E+000	-3.743507669172362E-004	3.000000000000000E+000
1.204663686170857E+005	1.5750639E+000	-3.732384917213634E-004	3.000000000000000E+000
1.204690357164508E+005	1.5748942E+000	-3.738974018730966E-004	3.000000000000000E+000
1.204717020158146E+005	1.5746552E+000	-3.735703613360485E-004	3.000000000000000E+000
1.204743684151853E+005	1.5744699E+000	-3.742622696537509E-004	3.000000000000000E+000
1.204770354145605E+005	1.5742654E+000	-3.731715397081291E-004	3.000000000000000E+000
1.204797010139346E+005	1.5740975E+000	-3.750145098551537E-004	3.000000000000000E+000
1.204823681133079E+005	1.5738606E+000	-3.747561899050600E-004	3.000000000000000E+000
1.204850344126830E+005	1.5736523E+000	-3.747571351285545E-004	3.000000000000000E+000
1.204877007120571E+005	1.5734823E+000	-3.752365968548131E-004	3.000000000000000E+000
1.204903678114304E+005	1.5732722E+000	-3.766029175023789E-004	3.000000000000000E+000
1.204930334108053E+005	1.5730811E+000	-3.757622276117810E-004	3.000000000000000E+000
1.204957004101796E+005	1.5728768E+000	-3.771018342886290E-004	3.000000000000000E+000
1.204983668095533E+005	1.5726609E+000	-3.763628129565305E-004	3.000000000000000E+000
1.205010330089214E+005	1.5725098E+000	-3.767603660370811E-004	3.000000000000000E+000
1.205037002082851E+005	1.5722597E+000	-3.762350682837961E-004	3.000000000000000E+000
1.205063657076495E+005	1.5721356E+000	-3.763220171671729E-004	3.000000000000000E+000
1.205090328070135E+005	1.5718662E+000	-3.767006479468184E-004	3.000000000000000E+000
1.205116992063778E+005	1.5716752E+000	-3.767587665776421E-004	3.000000000000000E+000
1.205143654057422E+005	1.5714841E+000	-3.765496468905727E-004	3.000000000000000E+000
1.205170326051065E+005	1.5713102E+000	-3.770254077091993E-004	3.000000000000000E+000
1.205196980044702E+005	1.5710791E+000	-3.773280367694986E-004	3.000000000000000E+000
1.205223652038348E+005	1.5708745E+000	-3.769852137567751E-004	3.000000000000000E+000
1.205250315032002E+005	1.5706894E+000	-3.774623937484744E-004	3.000000000000000E+000
1.205276978025720E+005	1.5704640E+000	-3.774029807453753E-004	3.000000000000000E+000
1.205303642019462E+005	1.5702674E+000	-3.778665629854002E-004	3.000000000000000E+000
1.205330304013212E+005	1.5700554E+000	-3.774331394505131E-004	3.000000000000000E+000
1.205356970006947E+005	1.5698926E+000	-3.778820031002353E-004	3.000000000000000E+000
1.205383618000690E+005	1.5696920E+000	-3.782949622564240E-004	3.000000000000000E+000
1.205410289994441E+005	1.5694934E+000	-3.782105931588513E-004	3.000000000000000E+000
1.205436952988176E+005	1.5693195E+000	-3.790195029913584E-004	3.000000000000000E+000
1.205463615981913E+005	1.5691131E+000	-3.784752774080831E-004	3.000000000000000E+000
1.205490286975666E+005	1.5688573E+000	-3.795513640311833E-004	3.000000000000000E+000
1.205516941969399E+005	1.5686435E+000	-3.787183330107532E-004	3.000000000000000E+000
1.205543613963053E+005	1.5684159E+000	-3.795705989194037E-004	3.000000000000000E+000
1.205570275956707E+005	1.5682175E+000	-3.788378961652791E-004	3.000000000000000E+000
1.205596939950346E+005	1.5680587E+000	-3.798437252261243E-004	3.000000000000000E+000
1.205623609943981E+005	1.5678658E+000	-3.793658452093313E-004	3.000000000000000E+000
1.205650265937629E+005	1.5676919E+000	-3.798847551885537E-004	3.000000000000000E+000
1.205676936931271E+005	1.5674782E+000	-3.794048271195021E-004	3.000000000000000E+000
1.205703599924912E+005	1.5672987E+000	-3.799984714294588E-004	3.000000000000000E+000
1.205730263918559E+005	1.5670824E+000	-3.800895835919162E-004	3.000000000000000E+000
1.205756933912199E+005	1.5668552E+000	-3.803325074582071E-004	3.000000000000000E+000
1.205783589905857E+005	1.5666853E+000	-3.805970212495927E-004	3.000000000000000E+000
1.205810259899590E+005	1.5664541E+000	-3.801857845727031E-004	3.000000000000000E+000
1.205836923893329E+005	1.5662997E+000	-3.803503112572381E-004	3.000000000000000E+000
1.205863586887073E+005	1.5661275E+000	-3.809869935758846E-004	3.000000000000000E+000
1.205890257880818E+005	1.5658945E+000	-3.813092258032080E-004	3.000000000000000E+000
1.205916913874554E+005	1.5656384E+000	-3.813668663066004E-004	3.000000000000000E+000
1.205943583868298E+005	1.5654970E+000	-3.808915422590948E-004	3.000000000000000E+000
1.205970247862044E+005	1.5652660E+000	-3.811828392953683E-004	3.000000000000000E+000
1.205996909855781E+005	1.5650520E+000	-3.821533535868799E-004	3.000000000000000E+000
1.206023581849523E+005	1.5648378E+000	-3.814676630668761E-004	3.000000000000000E+000
1.206050236843254E+005	1.5646487E+000	-3.813679616033660E-004	3.000000000000000E+000
1.206076907836897E+005	1.5644444E+000	-3.822249684749730E-004	3.000000000000000E+000
1.206103571830541E+005	1.5642517E+000	-3.822859028678495E-004	3.000000000000000E+000
1.206130233824189E+005	1.5640546E+000	-3.813200836357521E-004	3.000000000000000E+000
1.206156905817823E+005	1.5638617E+000	-3.823317113211943E-004	3.000000000000000E+000
1.206183559811472E+005	1.5636668E+000	-3.831748454982782E-004	3.000000000000000E+000
1.206210231805117E+005	1.5634568E+000	-3.818829945083221E-004	3.000000000000000E+000
1.206236894798754E+005	1.5633003E+000	-3.822202260013514E-004	3.000000000000000E+000
1.206263557792397E+005	1.5630708E+000	-3.831096754076820E-004	3.000000000000000E+000
1.206290228786045E+005	1.5628361E+000	-3.831627624902179E-004	3.000000000000000E+000
1.206316883779704E+005	1.5626546E+000	-3.826216022322811E-004	3.000000000000000E+000
1.206343555773448E+005	1.5624518E+000	-3.835032883426157E-004	3.000000000000000E+000
1.206370217767194E+005	1.5622628E+000	-3.833856306849119E-004	3.000000000000000E+000
1.206396881760929E+005	1.5620413E+000	-3.837608705326723E-004	3.000000000000000E+000
1.206423552754670E+005	1.5618196E+000	-3.839538911229851E-004	3.000000000000000E+000
1.206450207748422E+005	1.5616114E+000	-3.845869940869613E-004	3.000000000000000E+000
1.206476878742155E+005	1.5614797E+000	-3.839260116633471E-004	3.000000000000000E+000
1.206503541735900E+005	1.5612390E+000	-3.842789944978461E-004	3.000000000000000E+000
1.206530205729648E+005	1.5610268E+000	-3.841238441220215E-004	3.000000000000000E+000
1.206556875723382E+005	1.5608321E+000	-3.837717769454058E-004	3.000000000000000E+000
1.206583531717099E+005	1.5606447E+000	-3.839900948788937E-004	3.000000000000000E+000
1.206610202710747E+005	1.5604385E+000	-3.848322944372723E-004	3.000000000000000E+000
1.206636865704383E+005	1.5602247E+000	-3.847898642801259E-004	3.000000000000000E+000
1.206663528698031E+005	1.5600641E+000	-3.848882158929380E-004	3.000000000000000E+000
1.206690199691674E+005	1.5598308E+000	-3.849060720637078E-004	3.000000000000000E+000
1.206716855685315E+005	1.5596188E+000	-3.849128942915916E-004	3.000000000000000E+000
1.206743525678952E+005	1.5594738E+000	-3.851115717613996E-004	3.000000000000000E+000
1.206770189672601E+005	1.5592521E+000	-3.853906818523222E-004	3.000000000000000E+000
1.206796851666241E+005	1.5590973E+000	-3.850018768893466E-004	3.000000000000000E+000
1.206823523659879E+005	1.5588527E+000	-3.853003407557766E-004	3.000000000000000E+000
1.206850178653575E+005	1.5586885E+000	-3.853059278338929E-004	3.000000000000000E+000
1.206876849647313E+005	1.5584708E+000	-3.856933175048951E-004	3.000000000000000E+000
1.206903513641054E+005	1.5582703E+000	-3.864601104294815E-004	3.000000000000000E+000
1.206930175634800E+005	1.5580888E+000	-3.852510949268312E-004	3.000000000000000E+000
1.206956847628539E+005	1.5578882E+000	-3.862932089056057E-004	3.000000000000000E+000
1.206983501622283E+005	1.5576626E+000	-3.865788154306263E-004	3.000000000000000E+000
1.207010173616023E+005	1.5574622E+000	-3.860946870252891E-004	3.000000000000000E+000
1.207036836609764E+005	1.5572978E+000	-3.864887916148218E-004	3.000000000000000E+000
1.207063499603508E+005	1.5570877E+000	-3.865473833897848E-004	3.000000000000000E+000
1.207090170597252E+005	1.5568776E+000	-3.872231384999215E-004	3.000000000000000E+000
1.207116825590944E+005	1.5566673E+000	-3.873144826447919E-004	3.000000000000000E+000
1.207143497584591E+005	1.5564802E+000	-3.879293810355731E-004	3.000000000000000E+000
1.207170159578235E+005	1.5562797E+000	-3.873907297295461E-004	3.000000000000000E+000
1.207196823571869E+005	1.5560465E+000	-3.883238321983591E-004	3.000000000000000E+000
1.207223494565517E+005	1.5558498E+000	-3.874915773185491E-004	3.000000000000000E+000
1.207250149559166E+005	1.5556549E+000	-3.876546642886851E-004	3.000000000000000E+000
1.207276820552801E+005	1.5554525E+000	-3.883166737596554E-004	3.000000000000000E+000
1.207303483546446E+005	1.5552558E+000	-3.872881775949088E-004	3.000000000000000E+000
1.207330147540093E+005	1.5550817E+000	-3.886921112483937E-004	3.000000000000000E+000
1.207356811533729E+005	1.5548639E+000	-3.876953217238710E-004	3.000000000000000E+000
1.207383461527438E+005	1.5546194E+000	-3.891613433756531E-004	3.000000000000000E+000
1.207410131521185E+005	1.5544610E+000	-3.889766566462405E-004	3.000000000000000E+000
1.207436795514920E+005	1.5542624E+000	-3.898451940680301E-004	3.000000000000000E+000
1.207463458508668E+005	1.5540540E+000	-3.889168125567901E-004	3.000000000000000E+000
1.207490129502409E+005	1.5538421E+000	-3.907848937148442E-004	3.000000000000000E+000
1.207516785496150E+005	1.5536587E+000	-3.894718523206539E-004	3.000000000000000E+000
1.207543455489888E+005	1.5534636E+000	-3.901079210013722E-004	3.000000000000000E+000
1.207570119483636E+005	1.5532517E+000	-3.899762045040337E-004	3.000000000000000E+000
1.207596781477375E+005	1.5530589E+000	-3.908036218416094E-004	3.000000000000000E+000
1.207623453471111E+005	1.5528446E+000	-3.903381650322956E-004	3.000000000000000E+000
1.207650108464798E+005	1.5526214E+000	-3.906434121767177E-004	3.000000000000000E+000
1.207676779458438E+005	1.5524378E+000	-3.900748743406388E-004	3.000000000000000E+000
1.207703443452083E+005	1.5523138E+000	-3.906786188269881E-004	3.000000000000000E+000
1.207730105445725E+005	1.5520310E+000	-3.905388372435915E-004	3.000000000000000E+000
1.207756777439367E+005	1.5518571E+000	-3.903555305738648E-004	3.000000000000000E+000
1.207783431433013E+005	1.5516717E+000	-3.905514718339394E-004	3.000000000000000E+000
1.207810103426655E+005	1.5514883E+000	-3.911943584822687E-004	3.000000000000000E+000
1.207836766420293E+005	1.5512784E+000	-3.905689332684981E-004	3.000000000000000E+000
1.207863429413940E+005	1.5511082E+000	-3.908856813272469E-004	3.000000000000000E+000
1.207890100407582E+005	1.5508847E+000	-3.909362721489624E-004	3.000000000000000E+000
1.207916755401301E+005	1.5506670E+000	-3.903121543621241E-004	3.000000000000000E+000
1.207943427395046E+005	1.5504912E+000	-3.912149322584874E-004	3.000000000000000E+000
1.207970089388788E+005	1.5502717E+000	-3.915702853150467E-004	3.000000000000000E+000
1.207996753382524E+005	1.5500578E+000	-3.917471229337383E-004	3.000000000000000E+000
1.208023424376270E+005	1.5498743E+000	-3.915521169086484E-004	3.000000000000000E+000
1.208050079370014E+005	1.5497041E+000	-3.920161488177015E-004	3.000000000000000E+000
1.208076750363749E+005	1.5494730E+000	-3.915963307172575E-004	3.000000000000000E+000
1.208103413357497E+005	1.5492535E+000	-3.916596758723036E-004	3.000000000000000E+000
1.208130077351240E+005	1.5490336E+000	-3.923958285769538E-004	3.000000000000000E+000
1.208156747344974E+005	1.5488846E+000	-3.927134930727582E-004	3.000000000000000E+000
1.208183403338648E+005	1.5486820E+000	-3.933932672598997E-004	3.000000000000000E+000
1.208210074332289E+005	1.5484722E+000	-3.917032226364182E-004	3.000000000000000E+000
1.208236737325926E+005	1.5482714E+000	-3.923173850502171E-004	3.000000000000000E+000
1.208263400319573E+005	1.5480613E+000	-3.930691242989602E-004	3.000000000000000E+000
1.208290071313217E+005	1.5478759E+000	-3.933114249002750E-004	3.000000000000000E+000
1.208316727306853E+005	1.5476525E+000	-3.930828911494003E-004	3.000000000000000E+000
1.208343397300499E+005	1.5474977E+000	-3.935177953633016E-004	3.000000000000000E+000
1.208370061294144E+005	1.5472744E+000	-3.930682587065561E-004	3.000000000000000E+000
1.208396723287781E+005	1.5470315E+000	-3.928249701090915E-004	3.000000000000000E+000
1.208423395281439E+005	1.5468788E+000	-3.929647242629235E-004	3.000000000000000E+000
1.208450050275170E+005	1.5467087E+000	-3.936858114087453E-004	3.000000000000000E+000
1.208476721268904E+005	1.5464491E+000	-3.935435095771372E-004	3.000000000000000E+000
1.208503385262652E+005	1.5463001E+000	-3.934640712952150E-004	3.000000000000000E+000
1.208530047256397E+005	1.5460516E+000	-3.946305822221377E-004	3.000000000000000E+000
1.208556719250130E+005	1.5459008E+000	-3.940300959293080E-004	3.000000000000000E+000
1.208583373243879E+005	1.5456694E+000	-3.945309032077505E-004	3.000000000000000E+000
